PSTART 13-05-2021 14:20:43 93 PSTOP;36
PSTART 13-05-2021 14:20:43 94 PSTOP;42
PSTART 13-05-2021 14:20:43 95 PSTOP;46
PSTART 13-05-2021 14:20:43 96 PSTOP;38
PSTART 13-05-2021 14:20:43 97 PSTOP;48
PSTART 13-05-2021 14:20:43 98 PSTOP;48
PSTART 13-05-2021 14:20:43 99 PSTOP;37
PSTART 13-05-2021 14:20:43 00 PSTOP;46
PSTART 13-05-2021 14:20:43 01 PSTOP;48
PSTART 13-05-2021 14:20:43 02 PSTOP;36
PSTART 13-05-2021 14:20:43 03 PSTOP;45
PSTART 13-05-2021 14:20:43 04 PSTOP;42
PSTART 13-05-2021 14:20:44 05 PSTOP;37
PSTART 13-05-2021 14:20:44 06 PSTOP;43
PSTART 13-05-2021 14:20:44 07 PSTOP;43
PSTART 13-05-2021 14:20:44 08 PSTOP;37
PSTART 13-05-2021 14:20:44 09 PSTOP;44
PSTART 13-05-2021 14:20:44 10 PSTOP;41
PSTART 13-05-2021 14:20:44 11 PSTOP;46
PSTART 13-05-2021 14:20:44 12 PSTOP;35
PSTART 13-05-2021 14:20:44 13 PSTOP;42
PSTART 13-05-2021 14:20:44 14 PSTOP;41
PSTART 13-05-2021 14:20:44 15 PSTOP;37
PSTART 13-05-2021 14:20:44 16 PSTOP;42
PSTART 13-05-2021 14:20:44 17 PSTOP;42
PSTART 13-05-2021 14:20:44 18 PSTOP;36
PSTART 13-05-2021 14:20:44 19 PSTOP;44
PSTART 13-05-2021 14:20:44 20 PSTOP;44
PSTART 13-05-2021 14:20:44 21 PSTOP;38
PSTART 13-05-2021 14:20:44 22 PSTOP;41
PSTART 13-05-2021 14:20:44 23 PSTOP;45
PSTART 13-05-2021 14:20:44 24 PSTOP;35
PSTART 13-05-2021 14:20:44 25 PSTOP;42
PSTART 13-05-2021 14:20:44 26 PSTOP;46
PSTART 13-05-2021 14:20:44 27 PSTOP;44
PSTART 13-05-2021 14:20:44 28 PSTOP;35
PSTART 13-05-2021 14:20:44 29 PSTOP;43
PSTART 13-05-2021 14:20:45 30 PSTOP;43
PSTART 13-05-2021 14:20:45 31 PSTOP;37
PSTART 13-05-2021 14:20:45 32 PSTOP;43
PSTART 13-05-2021 14:20:45 33 PSTOP;41
PSTART 13-05-2021 14:20:45 34 PSTOP;36
PSTART 13-05-2021 14:20:45 35 PSTOP;41
PSTART 13-05-2021 14:20:45 36 PSTOP;42
PSTART 13-05-2021 14:20:45 37 PSTOP;34
PSTART 13-05-2021 14:20:45 38 PSTOP;44
PSTART 13-05-2021 14:20:45 39 PSTOP;42
PSTART 13-05-2021 14:20:45 40 PSTOP;34
PSTART 13-05-2021 14:20:45 41 PSTOP;43
PSTART 13-05-2021 14:20:45 42 PSTOP;40
PSTART 13-05-2021 14:20:45 43 PSTOP;35
PSTART 13-05-2021 14:20:45 44 PSTOP;34
PSTART 13-05-2021 14:20:45 45 PSTOP;44
PSTART 13-05-2021 14:20:45 46 PSTOP;40
PSTART 13-05-2021 14:20:45 47 PSTOP;37
PSTART 13-05-2021 14:20:45 48 PSTOP;43
PSTART 13-05-2021 14:20:45 49 PSTOP;42
PSTART 13-05-2021 14:20:45 50 PSTOP;34
PSTART 13-05-2021 14:20:45 51 PSTOP;41
PSTART 13-05-2021 14:20:45 52 PSTOP;41
PSTART 13-05-2021 14:20:45 53 PSTOP;35
PSTART 13-05-2021 14:20:45 54 PSTOP;43
PSTART 13-05-2021 14:20:46 55 PSTOP;41
PSTART 13-05-2021 14:20:46 56 PSTOP;34
PSTART 13-05-2021 14:20:46 57 PSTOP;39
PSTART 13-05-2021 14:20:46 58 PSTOP;43
PSTART 13-05-2021 14:20:46 59 PSTOP;37
PSTART 13-05-2021 14:20:46 60 PSTOP;42
PSTART 13-05-2021 14:20:46 61 PSTOP;39
PSTART 13-05-2021 14:20:46 62 PSTOP;43
PSTART 13-05-2021 14:20:46 63 PSTOP;34
PSTART 13-05-2021 14:20:46 64 PSTOP;41
PSTART 13-05-2021 14:20:46 65 PSTOP;42
PSTART 13-05-2021 14:20:46 66 PSTOP;36
PSTART 13-05-2021 14:20:46 67 PSTOP;41
PSTART 13-05-2021 14:20:46 68 PSTOP;43
PSTART 13-05-2021 14:20:46 69 PSTOP;38
PSTART 13-05-2021 14:20:46 70 PSTOP;44
PSTART 13-05-2021 14:20:46 71 PSTOP;44
PSTART 13-05-2021 14:20:46 72 PSTOP;33
PSTART 13-05-2021 14:20:46 73 PSTOP;43
PSTART 13-05-2021 14:20:46 74 PSTOP;40
PSTART 13-05-2021 14:20:46 75 PSTOP;36
PSTART 13-05-2021 14:20:46 76 PSTOP;41
PSTART 13-05-2021 14:20:46 77 PSTOP;41
PSTART 13-05-2021 14:20:46 78 PSTOP;41
PSTART 13-05-2021 14:20:46 79 PSTOP;34
PSTART 13-05-2021 14:20:47 80 PSTOP;44
PSTART 13-05-2021 14:20:47 81 PSTOP;41
PSTART 13-05-2021 14:20:47 82 PSTOP;36
PSTART 13-05-2021 14:20:47 83 PSTOP;42
PSTART 13-05-2021 14:20:47 84 PSTOP;45
PSTART 13-05-2021 14:20:47 85 PSTOP;37
PSTART 13-05-2021 14:20:47 86 PSTOP;41
PSTART 13-05-2021 14:20:47 87 PSTOP;41
PSTART 13-05-2021 14:20:47 88 PSTOP;36
PSTART 13-05-2021 14:20:47 89 PSTOP;44
PSTART 13-05-2021 14:20:47 90 PSTOP;41
PSTART 13-05-2021 14:20:47 91 PSTOP;37
PSTART 13-05-2021 14:20:47 92 PSTOP;45
PSTART 13-05-2021 14:20:47 93 PSTOP;42
PSTART 13-05-2021 14:20:47 94 PSTOP;35
PSTART 13-05-2021 14:20:47 95 PSTOP;34
PSTART 13-05-2021 14:20:47 96 PSTOP;45
PSTART 13-05-2021 14:20:47 97 PSTOP;42
PSTART 13-05-2021 14:20:47 98 PSTOP;35
PSTART 13-05-2021 14:20:47 99 PSTOP;42
PSTART 13-05-2021 14:20:47 00 PSTOP;43
PSTART 13-05-2021 14:20:47 01 PSTOP;38
PSTART 13-05-2021 14:20:47 02 PSTOP;40
PSTART 13-05-2021 14:20:47 03 PSTOP;42
PSTART 13-05-2021 14:20:47 04 PSTOP;34
PSTART 13-05-2021 14:20:48 05 PSTOP;43
PSTART 13-05-2021 14:20:48 06 PSTOP;42
PSTART 13-05-2021 14:20:48 07 PSTOP;34
PSTART 13-05-2021 14:20:48 08 PSTOP;44
PSTART 13-05-2021 14:20:48 09 PSTOP;42
PSTART 13-05-2021 14:20:48 10 PSTOP;36
PSTART 13-05-2021 14:20:48 11 PSTOP;43
PSTART 13-05-2021 14:20:48 12 PSTOP;43
PSTART 13-05-2021 14:20:48 13 PSTOP;42
PSTART 13-05-2021 14:20:48 14 PSTOP;35
PSTART 13-05-2021 14:20:48 15 PSTOP;43
PSTART 13-05-2021 14:20:48 16 PSTOP;40
PSTART 13-05-2021 14:20:48 17 PSTOP;35
PSTART 13-05-2021 14:20:48 18 PSTOP;42
PSTART 13-05-2021 14:20:48 19 PSTOP;40
PSTART 13-05-2021 14:20:48 20 PSTOP;36
PSTART 13-05-2021 14:20:48 21 PSTOP;43
PSTART 13-05-2021 14:20:48 22 PSTOP;42
PSTART 13-05-2021 14:20:48 23 PSTOP;36
PSTART 13-05-2021 14:20:48 24 PSTOP;44
PSTART 13-05-2021 14:20:48 25 PSTOP;43
PSTART 13-05-2021 14:20:48 26 PSTOP;36
PSTART 13-05-2021 14:20:48 27 PSTOP;41
PSTART 13-05-2021 14:20:48 28 PSTOP;42
PSTART 13-05-2021 14:20:48 29 PSTOP;42
PSTART 13-05-2021 14:20:49 30 PSTOP;34
PSTART 13-05-2021 14:20:49 31 PSTOP;41
PSTART 13-05-2021 14:20:49 32 PSTOP;45
PSTART 13-05-2021 14:20:49 33 PSTOP;33
PSTART 13-05-2021 14:20:49 34 PSTOP;44
PSTART 13-05-2021 14:20:49 35 PSTOP;42
PSTART 13-05-2021 14:20:49 36 PSTOP;36
PSTART 13-05-2021 14:20:49 37 PSTOP;42
PSTART 13-05-2021 14:20:49 38 PSTOP;41
PSTART 13-05-2021 14:20:49 39 PSTOP;33
PSTART 13-05-2021 14:20:49 40 PSTOP;42
PSTART 13-05-2021 14:20:49 41 PSTOP;43
PSTART 13-05-2021 14:20:49 42 PSTOP;33
PSTART 13-05-2021 14:20:49 43 PSTOP;41
PSTART 13-05-2021 14:20:49 44 PSTOP;42
PSTART 13-05-2021 14:20:49 45 PSTOP;37
PSTART 13-05-2021 14:20:49 46 PSTOP;35
PSTART 13-05-2021 14:20:49 47 PSTOP;41
PSTART 13-05-2021 14:20:49 48 PSTOP;42
PSTART 13-05-2021 14:20:49 49 PSTOP;35
PSTART 13-05-2021 14:20:49 50 PSTOP;43
PSTART 13-05-2021 14:20:49 51 PSTOP;44
PSTART 13-05-2021 14:20:49 52 PSTOP;35
PSTART 13-05-2021 14:20:49 53 PSTOP;43
PSTART 13-05-2021 14:20:49 54 PSTOP;41
PSTART 13-05-2021 14:20:50 55 PSTOP;36
PSTART 13-05-2021 14:20:50 56 PSTOP;41
PSTART 13-05-2021 14:20:50 57 PSTOP;42
PSTART 13-05-2021 14:20:50 58 PSTOP;36
PSTART 13-05-2021 14:20:50 59 PSTOP;40
PSTART 13-05-2021 14:20:50 60 PSTOP;42
PSTART 13-05-2021 14:20:50 61 PSTOP;35
PSTART 13-05-2021 14:20:50 62 PSTOP;43
PSTART 13-05-2021 14:20:50 63 PSTOP;41
PSTART 13-05-2021 14:20:50 64 PSTOP;45
PSTART 13-05-2021 14:20:50 65 PSTOP;38
PSTART 13-05-2021 14:20:50 66 PSTOP;46
PSTART 13-05-2021 14:20:50 67 PSTOP;42
PSTART 13-05-2021 14:20:50 68 PSTOP;35
PSTART 13-05-2021 14:20:50 69 PSTOP;44
PSTART 13-05-2021 14:20:50 70 PSTOP;40
PSTART 13-05-2021 14:20:50 71 PSTOP;35
PSTART 13-05-2021 14:20:50 72 PSTOP;42
PSTART 13-05-2021 14:20:50 73 PSTOP;41
PSTART 13-05-2021 14:20:50 74 PSTOP;35
PSTART 13-05-2021 14:20:50 75 PSTOP;41
PSTART 13-05-2021 14:20:50 76 PSTOP;42
PSTART 13-05-2021 14:20:50 77 PSTOP;34
PSTART 13-05-2021 14:20:50 78 PSTOP;54
PSTART 13-05-2021 14:20:50 79 PSTOP;40
PSTART 13-05-2021 14:20:51 80 PSTOP;43
PSTART 13-05-2021 14:20:51 81 PSTOP;34
PSTART 13-05-2021 14:20:51 82 PSTOP;44
PSTART 13-05-2021 14:20:51 83 PSTOP;43
PSTART 13-05-2021 14:20:51 84 PSTOP;36
PSTART 13-05-2021 14:20:51 85 PSTOP;41
PSTART 13-05-2021 14:20:51 86 PSTOP;49
PSTART 13-05-2021 14:20:51 87 PSTOP;37
PSTART 13-05-2021 14:20:51 88 PSTOP;42
PSTART 13-05-2021 14:20:51 89 PSTOP;41
PSTART 13-05-2021 14:20:51 90 PSTOP;37
PSTART 13-05-2021 14:20:51 91 PSTOP;45
PSTART 13-05-2021 14:20:51 92 PSTOP;42
PSTART 13-05-2021 14:20:51 93 PSTOP;35
PSTART 13-05-2021 14:20:51 94 PSTOP;42
PSTART 13-05-2021 14:20:51 95 PSTOP;47
PSTART 13-05-2021 14:20:51 96 PSTOP;36
PSTART 13-05-2021 14:20:51 97 PSTOP;38
PSTART 13-05-2021 14:20:51 98 PSTOP;42
PSTART 13-05-2021 14:20:51 99 PSTOP;41
PSTART 13-05-2021 14:20:51 00 PSTOP;38
PSTART 13-05-2021 14:20:51 01 PSTOP;46
PSTART 13-05-2021 14:20:51 02 PSTOP;44
PSTART 13-05-2021 14:20:51 03 PSTOP;39
PSTART 13-05-2021 14:20:52 04 PSTOP;41
PSTART 13-05-2021 14:20:52 05 PSTOP;43
PSTART 13-05-2021 14:20:52 06 PSTOP;37
PSTART 13-05-2021 14:20:52 07 PSTOP;41
PSTART 13-05-2021 14:20:52 08 PSTOP;40
PSTART 13-05-2021 14:20:52 09 PSTOP;35
PSTART 13-05-2021 14:20:52 10 PSTOP;44
PSTART 13-05-2021 14:20:52 11 PSTOP;44
PSTART 13-05-2021 14:20:52 12 PSTOP;35
PSTART 13-05-2021 14:20:52 13 PSTOP;41
PSTART 13-05-2021 14:20:52 14 PSTOP;45
PSTART 13-05-2021 14:20:52 15 PSTOP;47
PSTART 13-05-2021 14:20:52 16 PSTOP;35
PSTART 13-05-2021 14:20:52 17 PSTOP;41
PSTART 13-05-2021 14:20:52 18 PSTOP;38
PSTART 13-05-2021 14:20:52 19 PSTOP;34
PSTART 13-05-2021 14:20:52 20 PSTOP;46
PSTART 13-05-2021 14:20:52 21 PSTOP;41
PSTART 13-05-2021 14:20:52 22 PSTOP;37
PSTART 13-05-2021 14:20:52 23 PSTOP;47
PSTART 13-05-2021 14:20:52 24 PSTOP;42
PSTART 13-05-2021 14:20:52 25 PSTOP;34
PSTART 13-05-2021 14:20:52 26 PSTOP;40
PSTART 13-05-2021 14:20:52 27 PSTOP;53
PSTART 13-05-2021 14:20:52 28 PSTOP;41
PSTART 13-05-2021 14:20:53 29 PSTOP;46
PSTART 13-05-2021 14:20:53 30 PSTOP;45
PSTART 13-05-2021 14:20:53 31 PSTOP;46
PSTART 13-05-2021 14:20:53 32 PSTOP;34
PSTART 13-05-2021 14:20:53 33 PSTOP;41
PSTART 13-05-2021 14:20:53 34 PSTOP;46
PSTART 13-05-2021 14:20:53 35 PSTOP;38
PSTART 13-05-2021 14:20:53 36 PSTOP;47
PSTART 13-05-2021 14:20:53 37 PSTOP;42
PSTART 13-05-2021 14:20:53 38 PSTOP;37
PSTART 13-05-2021 14:20:53 39 PSTOP;43
PSTART 13-05-2021 14:20:53 40 PSTOP;44
PSTART 13-05-2021 14:20:53 41 PSTOP;36
PSTART 13-05-2021 14:20:53 42 PSTOP;46
PSTART 13-05-2021 14:20:53 43 PSTOP;43
PSTART 13-05-2021 14:20:53 44 PSTOP;35
PSTART 13-05-2021 14:20:53 45 PSTOP;49
PSTART 13-05-2021 14:20:53 46 PSTOP;51
PSTART 13-05-2021 14:20:53 47 PSTOP;40
PSTART 13-05-2021 14:20:53 48 PSTOP;53
PSTART 13-05-2021 14:20:53 49 PSTOP;51
PSTART 13-05-2021 14:20:53 50 PSTOP;46
PSTART 13-05-2021 14:20:53 51 PSTOP;48
PSTART 13-05-2021 14:20:54 52 PSTOP;48
PSTART 13-05-2021 14:20:54 53 PSTOP;48
PSTART 13-05-2021 14:20:54 54 PSTOP;39
PSTART 13-05-2021 14:20:54 55 PSTOP;55
PSTART 13-05-2021 14:20:54 56 PSTOP;43
PSTART 13-05-2021 14:20:54 57 PSTOP;39
PSTART 13-05-2021 14:20:54 58 PSTOP;48
PSTART 13-05-2021 14:20:54 59 PSTOP;47
PSTART 13-05-2021 14:20:54 60 PSTOP;40
PSTART 13-05-2021 14:20:54 61 PSTOP;49
PSTART 13-05-2021 14:20:54 62 PSTOP;49
PSTART 13-05-2021 14:20:54 63 PSTOP;39
PSTART 13-05-2021 14:20:54 64 PSTOP;53
PSTART 13-05-2021 14:20:54 65 PSTOP;46
PSTART 13-05-2021 14:20:54 66 PSTOP;46
PSTART 13-05-2021 14:20:54 67 PSTOP;35
PSTART 13-05-2021 14:20:54 68 PSTOP;44
PSTART 13-05-2021 14:20:54 69 PSTOP;43
PSTART 13-05-2021 14:20:54 70 PSTOP;35
PSTART 13-05-2021 14:20:54 71 PSTOP;46
PSTART 13-05-2021 14:20:54 72 PSTOP;46
PSTART 13-05-2021 14:20:54 73 PSTOP;37
PSTART 13-05-2021 14:20:55 74 PSTOP;41
PSTART 13-05-2021 14:20:55 75 PSTOP;42
PSTART 13-05-2021 14:20:55 76 PSTOP;39
PSTART 13-05-2021 14:20:55 77 PSTOP;45
PSTART 13-05-2021 14:20:55 78 PSTOP;44
PSTART 13-05-2021 14:20:55 79 PSTOP;36
PSTART 13-05-2021 14:20:55 80 PSTOP;44
PSTART 13-05-2021 14:20:55 81 PSTOP;44
PSTART 13-05-2021 14:20:55 82 PSTOP;42
PSTART 13-05-2021 14:20:55 83 PSTOP;36
PSTART 13-05-2021 14:20:55 84 PSTOP;45
PSTART 13-05-2021 14:20:55 85 PSTOP;44
PSTART 13-05-2021 14:20:55 86 PSTOP;37
PSTART 13-05-2021 14:20:55 87 PSTOP;45
PSTART 13-05-2021 14:20:55 88 PSTOP;43
PSTART 13-05-2021 14:20:55 89 PSTOP;37
PSTART 13-05-2021 14:20:55 90 PSTOP;47
PSTART 13-05-2021 14:20:55 91 PSTOP;45
PSTART 13-05-2021 14:20:55 92 PSTOP;34
PSTART 13-05-2021 14:20:55 93 PSTOP;43
PSTART 13-05-2021 14:20:55 94 PSTOP;47
PSTART 13-05-2021 14:20:55 95 PSTOP;36
PSTART 13-05-2021 14:20:55 96 PSTOP;52
PSTART 13-05-2021 14:20:55 97 PSTOP;42
PSTART 13-05-2021 14:20:56 98 PSTOP;35
PSTART 13-05-2021 14:20:56 99 PSTOP;35
PSTART 13-05-2021 14:20:56 00 PSTOP;46
PSTART 13-05-2021 14:20:56 01 PSTOP;51
PSTART 13-05-2021 14:20:56 02 PSTOP;46
PSTART 13-05-2021 14:20:56 03 PSTOP;51
PSTART 13-05-2021 14:20:56 04 PSTOP;42
PSTART 13-05-2021 14:20:56 05 PSTOP;41
PSTART 13-05-2021 14:20:56 06 PSTOP;47
PSTART 13-05-2021 14:20:56 07 PSTOP;43
PSTART 13-05-2021 14:20:56 08 PSTOP;37
PSTART 13-05-2021 14:20:56 09 PSTOP;45
PSTART 13-05-2021 14:20:56 10 PSTOP;45
PSTART 13-05-2021 14:20:56 11 PSTOP;36
PSTART 13-05-2021 14:20:56 12 PSTOP;54
PSTART 13-05-2021 14:20:56 13 PSTOP;46
PSTART 13-05-2021 14:20:56 14 PSTOP;38
PSTART 13-05-2021 14:20:56 15 PSTOP;43
PSTART 13-05-2021 14:20:56 16 PSTOP;47
PSTART 13-05-2021 14:20:56 17 PSTOP;42
PSTART 13-05-2021 14:20:56 18 PSTOP;35
PSTART 13-05-2021 14:20:56 19 PSTOP;43
PSTART 13-05-2021 14:20:56 20 PSTOP;42
PSTART 13-05-2021 14:20:57 21 PSTOP;35
PSTART 13-05-2021 14:20:57 22 PSTOP;46
PSTART 13-05-2021 14:20:57 23 PSTOP;46
PSTART 13-05-2021 14:20:57 24 PSTOP;34
PSTART 13-05-2021 14:20:57 25 PSTOP;45
PSTART 13-05-2021 14:20:57 26 PSTOP;42
PSTART 13-05-2021 14:20:57 27 PSTOP;37
PSTART 13-05-2021 14:20:57 28 PSTOP;44
PSTART 13-05-2021 14:20:57 29 PSTOP;43
PSTART 13-05-2021 14:20:57 30 PSTOP;35
PSTART 13-05-2021 14:20:57 31 PSTOP;44
PSTART 13-05-2021 14:20:57 32 PSTOP;45
PSTART 13-05-2021 14:20:57 33 PSTOP;42
PSTART 13-05-2021 14:20:57 34 PSTOP;37
PSTART 13-05-2021 14:20:57 35 PSTOP;44
PSTART 13-05-2021 14:20:57 36 PSTOP;44
PSTART 13-05-2021 14:20:57 37 PSTOP;36
PSTART 13-05-2021 14:20:57 38 PSTOP;44
PSTART 13-05-2021 14:20:57 39 PSTOP;44
PSTART 13-05-2021 14:20:57 40 PSTOP;35
PSTART 13-05-2021 14:20:57 41 PSTOP;44
PSTART 13-05-2021 14:20:57 42 PSTOP;42
PSTART 13-05-2021 14:20:57 43 PSTOP;35
PSTART 13-05-2021 14:20:57 44 PSTOP;43
PSTART 13-05-2021 14:20:58 45 PSTOP;42
PSTART 13-05-2021 14:20:58 46 PSTOP;33
PSTART 13-05-2021 14:20:58 47 PSTOP;44
PSTART 13-05-2021 14:20:58 48 PSTOP;45
PSTART 13-05-2021 14:20:58 49 PSTOP;38
PSTART 13-05-2021 14:20:58 50 PSTOP;35
PSTART 13-05-2021 14:20:58 51 PSTOP;44
PSTART 13-05-2021 14:20:58 52 PSTOP;44
PSTART 13-05-2021 14:20:58 53 PSTOP;34
PSTART 13-05-2021 14:20:58 54 PSTOP;42
PSTART 13-05-2021 14:20:58 55 PSTOP;42
PSTART 13-05-2021 14:20:58 56 PSTOP;37
PSTART 13-05-2021 14:20:58 57 PSTOP;45
PSTART 13-05-2021 14:20:58 58 PSTOP;43
PSTART 13-05-2021 14:20:58 59 PSTOP;36
PSTART 13-05-2021 14:20:58 60 PSTOP;44
PSTART 13-05-2021 14:20:58 61 PSTOP;41
PSTART 13-05-2021 14:20:58 62 PSTOP;33
PSTART 13-05-2021 14:20:58 63 PSTOP;42
PSTART 13-05-2021 14:20:58 64 PSTOP;49
PSTART 13-05-2021 14:20:58 65 PSTOP;38
PSTART 13-05-2021 14:20:58 66 PSTOP;46
PSTART 13-05-2021 14:20:58 67 PSTOP;47
PSTART 13-05-2021 14:20:58 68 PSTOP;45
PSTART 13-05-2021 14:20:58 69 PSTOP;35
PSTART 13-05-2021 14:20:59 70 PSTOP;44
PSTART 13-05-2021 14:20:59 71 PSTOP;41
PSTART 13-05-2021 14:20:59 72 PSTOP;36
PSTART 13-05-2021 14:20:59 73 PSTOP;41
PSTART 13-05-2021 14:20:59 74 PSTOP;45
PSTART 13-05-2021 14:20:59 75 PSTOP;36
PSTART 13-05-2021 14:20:59 76 PSTOP;44
PSTART 13-05-2021 14:20:59 77 PSTOP;44
PSTART 13-05-2021 14:20:59 78 PSTOP;37
PSTART 13-05-2021 14:20:59 79 PSTOP;43
PSTART 13-05-2021 14:20:59 80 PSTOP;46
PSTART 13-05-2021 14:20:59 81 PSTOP;38
PSTART 13-05-2021 14:20:59 82 PSTOP;48
PSTART 13-05-2021 14:20:59 83 PSTOP;48
PSTART 13-05-2021 14:20:59 84 PSTOP;50
PSTART 13-05-2021 14:20:59 85 PSTOP;41
PSTART 13-05-2021 14:20:59 86 PSTOP;47
PSTART 13-05-2021 14:20:59 87 PSTOP;46
PSTART 13-05-2021 14:20:59 88 PSTOP;37
PSTART 13-05-2021 14:20:59 89 PSTOP;43
PSTART 13-05-2021 14:20:59 90 PSTOP;45
PSTART 13-05-2021 14:20:59 91 PSTOP;35
PSTART 13-05-2021 14:20:59 92 PSTOP;43
PSTART 13-05-2021 14:21:00 93 PSTOP;47
PSTART 13-05-2021 14:21:00 94 PSTOP;34
PSTART 13-05-2021 14:21:00 95 PSTOP;45
PSTART 13-05-2021 14:21:00 96 PSTOP;45
PSTART 13-05-2021 14:21:00 97 PSTOP;35
PSTART 13-05-2021 14:21:00 98 PSTOP;46
PSTART 13-05-2021 14:21:00 99 PSTOP;45
PSTART 13-05-2021 14:21:00 00 PSTOP;37
PSTART 13-05-2021 14:21:00 01 PSTOP;34
PSTART 13-05-2021 14:21:00 02 PSTOP;47
PSTART 13-05-2021 14:21:00 03 PSTOP;43
PSTART 13-05-2021 14:21:00 04 PSTOP;35
PSTART 13-05-2021 14:21:00 05 PSTOP;46
PSTART 13-05-2021 14:21:00 06 PSTOP;46
PSTART 13-05-2021 14:21:00 07 PSTOP;36
PSTART 13-05-2021 14:21:00 08 PSTOP;45
PSTART 13-05-2021 14:21:00 09 PSTOP;44
PSTART 13-05-2021 14:21:00 10 PSTOP;36
PSTART 13-05-2021 14:21:00 11 PSTOP;48
PSTART 13-05-2021 14:21:00 12 PSTOP;47
PSTART 13-05-2021 14:21:00 13 PSTOP;35
PSTART 13-05-2021 14:21:00 14 PSTOP;47
PSTART 13-05-2021 14:21:00 15 PSTOP;43
PSTART 13-05-2021 14:21:00 16 PSTOP;35
PSTART 13-05-2021 14:21:01 17 PSTOP;46
PSTART 13-05-2021 14:21:01 18 PSTOP;45
PSTART 13-05-2021 14:21:01 19 PSTOP;46
PSTART 13-05-2021 14:21:01 20 PSTOP;37
PSTART 13-05-2021 14:21:01 21 PSTOP;41
PSTART 13-05-2021 14:21:01 22 PSTOP;46
PSTART 13-05-2021 14:21:01 23 PSTOP;35
PSTART 13-05-2021 14:21:01 24 PSTOP;48
PSTART 13-05-2021 14:21:01 25 PSTOP;51
PSTART 13-05-2021 14:21:01 26 PSTOP;35
PSTART 13-05-2021 14:21:01 27 PSTOP;47
PSTART 13-05-2021 14:21:01 28 PSTOP;45
PSTART 13-05-2021 14:21:01 29 PSTOP;34
PSTART 13-05-2021 14:21:01 30 PSTOP;46
PSTART 13-05-2021 14:21:01 31 PSTOP;46
PSTART 13-05-2021 14:21:01 32 PSTOP;38
PSTART 13-05-2021 14:21:01 33 PSTOP;44
PSTART 13-05-2021 14:21:01 34 PSTOP;46
PSTART 13-05-2021 14:21:01 35 PSTOP;47
PSTART 13-05-2021 14:21:01 36 PSTOP;35
PSTART 13-05-2021 14:21:01 37 PSTOP;42
PSTART 13-05-2021 14:21:01 38 PSTOP;44
PSTART 13-05-2021 14:21:01 39 PSTOP;36
PSTART 13-05-2021 14:21:01 40 PSTOP;45
PSTART 13-05-2021 14:21:02 41 PSTOP;45
PSTART 13-05-2021 14:21:02 42 PSTOP;34
PSTART 13-05-2021 14:21:02 43 PSTOP;45
PSTART 13-05-2021 14:21:02 44 PSTOP;46
PSTART 13-05-2021 14:21:02 45 PSTOP;37
PSTART 13-05-2021 14:21:02 46 PSTOP;45
PSTART 13-05-2021 14:21:02 47 PSTOP;42
PSTART 13-05-2021 14:21:02 48 PSTOP;35
PSTART 13-05-2021 14:21:02 49 PSTOP;45
PSTART 13-05-2021 14:21:02 50 PSTOP;61
PSTART 13-05-2021 14:21:02 51 PSTOP;36
PSTART 13-05-2021 14:21:02 52 PSTOP;39
PSTART 13-05-2021 14:21:02 53 PSTOP;48
PSTART 13-05-2021 14:21:02 54 PSTOP;45
PSTART 13-05-2021 14:21:02 55 PSTOP;35
PSTART 13-05-2021 14:21:02 56 PSTOP;47
PSTART 13-05-2021 14:21:02 57 PSTOP;43
PSTART 13-05-2021 14:21:02 58 PSTOP;35
PSTART 13-05-2021 14:21:02 59 PSTOP;44
PSTART 13-05-2021 14:21:02 60 PSTOP;46
PSTART 13-05-2021 14:21:02 61 PSTOP;35
PSTART 13-05-2021 14:21:02 62 PSTOP;45
PSTART 13-05-2021 14:21:02 63 PSTOP;43
PSTART 13-05-2021 14:21:03 64 PSTOP;35
PSTART 13-05-2021 14:21:03 65 PSTOP;46
PSTART 13-05-2021 14:21:03 66 PSTOP;47
PSTART 13-05-2021 14:21:03 67 PSTOP;36
PSTART 13-05-2021 14:21:03 68 PSTOP;41
PSTART 13-05-2021 14:21:03 69 PSTOP;42
PSTART 13-05-2021 14:21:03 70 PSTOP;45
PSTART 13-05-2021 14:21:03 71 PSTOP;34
PSTART 13-05-2021 14:21:03 72 PSTOP;46
PSTART 13-05-2021 14:21:03 73 PSTOP;46
PSTART 13-05-2021 14:21:03 74 PSTOP;35
PSTART 13-05-2021 14:21:03 75 PSTOP;43
PSTART 13-05-2021 14:21:03 76 PSTOP;44
PSTART 13-05-2021 14:21:03 77 PSTOP;34
PSTART 13-05-2021 14:21:03 78 PSTOP;45
PSTART 13-05-2021 14:21:03 79 PSTOP;44
PSTART 13-05-2021 14:21:03 80 PSTOP;35
PSTART 13-05-2021 14:21:03 81 PSTOP;42
PSTART 13-05-2021 14:21:03 82 PSTOP;43
PSTART 13-05-2021 14:21:03 83 PSTOP;35
PSTART 13-05-2021 14:21:03 84 PSTOP;43
PSTART 13-05-2021 14:21:03 85 PSTOP;45
PSTART 13-05-2021 14:21:03 86 PSTOP;44
PSTART 13-05-2021 14:21:03 87 PSTOP;37
PSTART 13-05-2021 14:21:04 88 PSTOP;43
PSTART 13-05-2021 14:21:04 89 PSTOP;43
PSTART 13-05-2021 14:21:04 90 PSTOP;35
PSTART 13-05-2021 14:21:04 91 PSTOP;42
PSTART 13-05-2021 14:21:04 92 PSTOP;43
